id,title,authors,year,abstract,keywords,journal,doi,source_db,country,citations,url
EBSCO_2622239384084948336,"GenAI CV: A GDPR-Compliant, AI-Driven Resume Builder for ATS Optimisation","Azhar, M A Hannan Bin; Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; Signal Processing and Analysis",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI CV: A GDPR-Compliant, AI-Driven Resume Builder for ATS Optimisation
GenAI CV: A GDPR-Compliant, AI-Driven Resume Builder for ATS Optimisation","Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; Signal Processing and Analysis","2025 5th International Conference on Intelligent Cybernetics Technology & Applications (ICICyTA), Intelligent Cybernetics Technology & Applications (ICICyTA), 2025 5th International Conference on, 2025",,EBSCO,,0,
EBSCO_4331536806059619111,Understanding GenAI Adoption in Higher Education: An Integrated Model of Motivational Needs and Technology Acceptance,"Chan, Ka Ian; Chan, Ngai Seng; Pang, Patrick Cheong-Iao; Bioengineering; Computing and Processing; Engineering Profession; General Topics for Engineers",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Understanding GenAI Adoption in Higher Education: An Integrated Model of Motivational Needs and Technology Acceptance
Understanding GenAI Adoption in Higher Education: An Integrated Model of Motivational Needs and Technology Acceptance",Bioengineering; Computing and Processing; Engineering Profession; General Topics for Engineers,"2025 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE), Teaching, Assessment, and Learning for Engineering (TALE), 2025 IEEE International Conference on, 2025",,EBSCO,,0,
EBSCO_1947571943835875726,Evaluating the Impact of GenAI-CDIO Authentic Assessment in Embedded Systems Design Course,"Loo, Jonathan; Chen, Yue; Chai, Kok Keong; Bioengineering; Computing and Processing; Engineering Profession; General Topics for Engineers",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Evaluating the Impact of GenAI-CDIO Authentic Assessment in Embedded Systems Design Course
Evaluating the Impact of GenAI-CDIO Authentic Assessment in Embedded Systems Design Course",Bioengineering; Computing and Processing; Engineering Profession; General Topics for Engineers,"2025 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE), Teaching, Assessment, and Learning for Engineering (TALE), 2025 IEEE International Conference on, 2025",,EBSCO,,0,
EBSCO_5434568028838408847,"GenAI Awareness for High School Students: Case Study of Nearby Schools Around Nusantara, Indonesia","Wijanto, Maresha Caroline; Karnalim, Oscar; Margaretha, Yolla; Bioengineering; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI Awareness for High School Students: Case Study of Nearby Schools Around Nusantara, Indonesia
GenAI Awareness for High School Students: Case Study of Nearby Schools Around Nusantara, Indonesia","Bioengineering; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing","2025 13th International Conference on Orange Technology (ICOT), Orange Technology (ICOT), 2025 13th International Conference on,",,EBSCO,,0,
EBSCO_-249342482988734020,The Interaction of Generative Artificial Intelligence with Computational Intelligence on the Knowledge Economy: A Text Mining Approach,"Shetty, Lakshmi; Srivastava, Shefali; Dwivedi, Ashish; Aerospace; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para The Interaction of Generative Artificial Intelligence with Computational Intelligence on the Knowledge Economy: A Text Mining Approach
The Interaction of Generative Artificial Intelligence with Computational Intelligence on the Knowledge Economy: A Text Mining Approach","Aerospace; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing","2025 International Conference on Computational Intelligence and Knowledge Economy (ICCIKE), Computational Intelligence and Knowledge Economy (ICCIKE), 2025 International Conference on, 2025",,EBSCO,,0,
EBSCO_2860211770950643695,GenAI in Higher Education: A Review of Student Adoption and A Future Research Agenda,"Truong, Nguyen Anh Khoa; Huynh-Thanh, Tuan; Huynh, Nguyen Duc Khanh; Computing and Processing; Ethics; Technological innovation; Analytical models",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI in Higher Education: A Review of Student Adoption and A Future Research Agenda
GenAI in Higher Education: A Review of Student Adoption and A Future Research Agenda",Computing and Processing; Ethics; Technological innovation; Analytical models,"2025 19th International Conference on Advanced Computing and Analytics (ACOMPA), Advanced Computing and Analytics (ACOMPA), 2025 19th International Conference on, ACOMPA, 2025",,EBSCO,,0,
EBSCO_3137204300684603117,"Human to Document, AI to Code: Comparing GenAI for Notebook Competitions","Settewong, Tasha; Fan, Youmei; Kula, Raula Gaikovina; Computing and Processing; Measurement; Technological innovation; Codes",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Human to Document, AI to Code: Comparing GenAI for Notebook Competitions
Human to Document, AI to Code: Comparing GenAI for Notebook Competitions",Computing and Processing; Measurement; Technological innovation; Codes,"2025 2nd IEEE/ACM International Conference on AI-powered Software (AIware), AI-powered Software (AIware), 2025 2nd IEEE/ACM International Conference on, AIWARE, 2025",,EBSCO,,0,
EBSCO_-8041005945071725202,Experience Deploying Containerized GenAI Services at an HPC Center,"Beltre, Angel M; Ogden, Jeff; Pedretti, Kevin; Computing and Processing; Cloud computing; Runtime; High performance computing",,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Experience Deploying Containerized GenAI Services at an HPC Center
Experience Deploying Containerized GenAI Services at an HPC Center",Computing and Processing; Cloud computing; Runtime; High performance computing,"SC25-W: Workshops of the International Conference for High Performance Computing, Networking, Storage and Analysis, High Performance Computing, Networking, Storage and Analysis, SC25-W: Workshops of the International Conference for, 2025",,EBSCO,,0,
EBSCO_-372598269900951461,GenAI Game Theory Analysis of Computational Offloading and Resource Management in Vehicular Networks,"Jahan, Nusrat; Hasan, Mohammad Kamrul; Ahmad Nazri, Mohd Zakree; Bioengineering; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI Game Theory Analysis of Computational Offloading and Resource Management in Vehicular Networks
GenAI Game Theory Analysis of Computational Offloading and Resource Management in Vehicular Networks","Bioengineering; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing","2025 International Conference on Electrical Engineering and Informatics (ICEEI), Electrical Engineering and Informatics (ICEEI), 2025 International Conference on, 2025",,EBSCO,,0,
EBSCO_-1115582853829316796,Empowering GenAI with SMCKI Collaborative Script in CSCL to Enhance Undergraduate Students' Collaborative Problem-Solving Ability and Learning Performance,"Wei, Ziwen; Zhang, Yi; Ding, Shuangting; Computing and Processing; Spirals; Federated learning; Collaboration",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Empowering GenAI with SMCKI Collaborative Script in CSCL to Enhance Undergraduate Students' Collaborative Problem-Solving Ability and Learning Performance
Empowering GenAI with SMCKI Collaborative Script in CSCL to Enhance Undergraduate Students' Collaborative Problem-Solving Ability and Learning Performance",Computing and Processing; Spirals; Federated learning; Collaboration,"2025 International Conference on Educational Technology Management (ICETM), Educational Technology Management (ICETM), 2025 International Conference on, 2025",,EBSCO,,0,
EBSCO_-6142278140698021021,How Generative Artificial Intelligence Empowers Teaching: A Systematic Literature Review of Empirical Evidence from China,"Li, Jihong; Wang, Huaibo; Chen, Peng; Computing and Processing; Ethics; Generative AI; Pain",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para How Generative Artificial Intelligence Empowers Teaching: A Systematic Literature Review of Empirical Evidence from China
How Generative Artificial Intelligence Empowers Teaching: A Systematic Literature Review of Empirical Evidence from China",Computing and Processing; Ethics; Generative AI; Pain,"2025 International Conference on Educational Technology Management (ICETM), Educational Technology Management (ICETM), 2025 International Conference on, 2025",,EBSCO,,0,
EBSCO_-3835169719196616073,GenAI-Driven Smart Hiring Platform,"Indugu, Veera Venkata Raghunath; Putty, Lahari; Chandra, Saurabh; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Engineering Profession",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI-Driven Smart Hiring Platform
GenAI-Driven Smart Hiring Platform","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Engineering Profession","2025 International Conference on Future Technologies (ICFT), Future Technologies (ICFT), 2025 International Conference on, 2025",,EBSCO,,0,
EBSCO_-2149862311734057830,Generative Artificial Intelligence-Guided Quantum Group Consensus Based on Incentive Behavioral Optimization Under Multi-Scale Environments for Consumer Electronics in Smart Cities,"Power, Energy and Industry Applications; Components, Circuits, Devices and Systems; Fields, Waves and Electromagnetics; Government",2026,"Publicaciones arbitradas
Publicación académica
Herramientas para Generative Artificial Intelligence-Guided Quantum Group Consensus Based on Incentive Behavioral Optimization Under Multi-Scale Environments for Consumer Electronics in Smart Cities
Generative Artificial Intelligence-Guided Quantum Group Consensus Based on Incentive Behavioral Optimization Under Multi-Scale Environments for Consumer Electronics in Smart Cities","Power, Energy and Industry Applications; Components, Circuits, Devices and Systems; Fields, Waves and Electromagnetics; Government","IEEE Transactions on Consumer Electronics, Consumer Electronics, IEEE Transactions on, IEEE Trans",,EBSCO,,0,
EBSCO_2672295181139304338,Consumer Evaluations of Generative Artificial Intelligence Disclosures in Responses to Health Care Reviews.,"Mousavi, Javad; Villanova, Daniel; Generative artificial intelligence; Disclosure; Consumers' reviews; Medical care",,"Publicaciones arbitradas
Publicación académica
Herramientas para Consumer Evaluations of Generative Artificial Intelligence Disclosures in Responses to Health Care Reviews.
Consumer Evaluations of Generative Artificial Intelligence Disclosures in Responses to Health Care Reviews.",Generative artificial intelligence; Disclosure; Consumers' reviews; Medical care,"Journal of Public Policy & Marketing, Jan",,EBSCO,,0,
EBSCO_5754350832800463699,The Emergence of Generative Artificial Intelligence (GAI) in Higher Education: A Focus Group Discussion (FGD) on the Utilization of GAI to Enhance Academic Activities,"Arista, Artika; Niqotaini, Zatin; Theresiawati; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Robotics and Control Systems",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para The Emergence of Generative Artificial Intelligence (GAI) in Higher Education: A Focus Group Discussion (FGD) on the Utilization of GAI to Enhance Academic Activities
The Emergence of Generative Artificial Intelligence (GAI) in Higher Education: A Focus Group Discussion (FGD) on the Utilization of GAI to Enhance Academic Activities","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Robotics and Control Systems","2025 International Conference on Informatics, Multimedia, Cyber and Information System (ICIMCIS), Informatics, Multimedia, Cyber and Information System (ICIMCIS), 2025 International Conference on, 2025",,EBSCO,,0,
EBSCO_4703648334118249748,Research on the Impact of Generative Artificial Intelligence on Middle School Students' Programming Knowledge Mastery and Computational Thinking,"Tian, Hao; Li, Xiaobin; Ren, Jie; Computing and Processing; Codes; Generative AI; Computational modeling",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Research on the Impact of Generative Artificial Intelligence on Middle School Students' Programming Knowledge Mastery and Computational Thinking
Research on the Impact of Generative Artificial Intelligence on Middle School Students' Programming Knowledge Mastery and Computational Thinking",Computing and Processing; Codes; Generative AI; Computational modeling,"2025 International Conference on Educational Technology Management (ICETM), Educational Technology Management (ICETM), 2025 International Conference on, 2025",,EBSCO,,0,
EBSCO_8166330659686993004,An Empirical Study on the Impact of Generative Artificial Intelligence-Assisted Programming on Computational Thinking in Secondary School Students,"Guo, Rong; Miao, Haifei; Li, Guian; Computing and Processing; Generative AI; Educational technology; Interviews",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para An Empirical Study on the Impact of Generative Artificial Intelligence-Assisted Programming on Computational Thinking in Secondary School Students
An Empirical Study on the Impact of Generative Artificial Intelligence-Assisted Programming on Computational Thinking in Secondary School Students",Computing and Processing; Generative AI; Educational technology; Interviews,"2025 International Conference on Educational Technology Management (ICETM), Educational Technology Management (ICETM), 2025 International Conference on, 2025",,EBSCO,,0,
EBSCO_-4566154235770173982,Innovations in Judging Quality of Student Learning: Comparing Human Professionals to GenAI.,"Goodnight, Janelle; Lo, May H.; DiSabito Jr., David M.; Generative artificial intelligence; Educational evaluation; Peer review of students; Evaluation methodology",2024,"Publicaciones arbitradas
Publicación académica
Herramientas para Innovations in Judging Quality of Student Learning: Comparing Human Professionals to GenAI.
Innovations in Judging Quality of Student Learning: Comparing Human Professionals to GenAI.",Generative artificial intelligence; Educational evaluation; Peer review of students; Evaluation methodology,"Business Education Innovation Journal, Dec",,EBSCO,,0,
EBSCO_-4867279505975025370,GenAI in Service-learning: Micro Assessing Higher Order Skills.,"Kimmel, Sara B.; Generative artificial intelligence; Service learning; Undergraduate education; Critical thinking",2024,"Publicaciones arbitradas
Publicación académica
Herramientas para GenAI in Service-learning: Micro Assessing Higher Order Skills.
GenAI in Service-learning: Micro Assessing Higher Order Skills.",Generative artificial intelligence; Service learning; Undergraduate education; Critical thinking,"Business Education Innovation Journal, Dec",,EBSCO,,0,
EBSCO_-7772677766773243718,Prevalence and Characteristics of Generative Artificial Intelligence Policies in Vascular Surgery Journals: A Cross-Sectional Review,John Y. Ha; Cross-Sectional Studies; Generative Artificial Intelligence; Artificial Intelligence; Humans,2026,"Publicación académica
Herramientas para Prevalence and Characteristics of Generative Artificial Intelligence Policies in Vascular Surgery Journals: A Cross-Sectional Review
Prevalence and Characteristics of Generative Artificial Intelligence Policies in Vascular Surgery Journals: A Cross-Sectional Review",Cross-Sectional Studies; Generative Artificial Intelligence; Artificial Intelligence; Humans,"Annals of Vascular Surgery,",,EBSCO,,0,
EBSCO_-2034286606721084810,GenAI for Automated Assessment and Feedback in VR Procedural Training: An Exploratory Study in Cervical Spine Surgery Training,"Fan, Pak Ming; Zhuang, Yipeng; Wu, Zhaolong; Bioengineering; Computing and Processing; Engineering Profession; General Topics for Engineers",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI for Automated Assessment and Feedback in VR Procedural Training: An Exploratory Study in Cervical Spine Surgery Training
GenAI for Automated Assessment and Feedback in VR Procedural Training: An Exploratory Study in Cervical Spine Surgery Training",Bioengineering; Computing and Processing; Engineering Profession; General Topics for Engineers,"2025 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE), Teaching, Assessment, and Learning for Engineering (TALE), 2025 IEEE International Conference on, 2025",,EBSCO,,0,
EBSCO_-2498856327756280586,Gen AI Based Placement Prepration Platform-Prepto,"Bansal, Riya; Mittal, Punit; Gupta, Sneha; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; General Topics for Engineers; Engineering profession",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Gen AI Based Placement Prepration Platform-Prepto
Gen AI Based Placement Prepration Platform-Prepto","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; General Topics for Engineers; Engineering profession","2025 2nd International Conference on Advanced Computing and Emerging Technologies (ACET), Advanced Computing and Emerging Technologies (ACET), 2025 2nd International Conference on, 2025",,EBSCO,,0,
EBSCO_-8242895238849151045,GenAI-Empowered Network Evolution: Performance Analysis of AF and DF Relaying Systems over Dual-Hop Wireless Networks Under κ-μ Fading Case Study.,Decode & forward communication; Generative artificial intelligence; Bit error rate; Quadrature phase shift keying,,"Publicaciones arbitradas
Publicación académica
Herramientas para GenAI-Empowered Network Evolution: Performance Analysis of AF and DF Relaying Systems over Dual-Hop Wireless Networks Under κ-μ Fading Case Study.
GenAI-Empowered Network Evolution: Performance Analysis of AF and DF Relaying Systems over Dual-Hop Wireless Networks Under κ-μ Fading Case Study.",Decode & forward communication; Generative artificial intelligence; Bit error rate; Quadrature phase shift keying,"Sensors (14248220), Feb",,EBSCO,,0,
EBSCO_1508382427235806315,A Generative AI-Driven Industrial Design Framework for Human–GenAI Co-Creation.,"Chen, Chen; Cheng, Fangmin; Zhang, Boyi; Industrial design; Generative artificial intelligence; Documentation; Three-dimensional modeling",,"Publicaciones arbitradas
Publicación académica
Herramientas para A Generative AI-Driven Industrial Design Framework for Human–GenAI Co-Creation.
A Generative AI-Driven Industrial Design Framework for Human–GenAI Co-Creation.",Industrial design; Generative artificial intelligence; Documentation; Three-dimensional modeling,"Symmetry (20738994), Feb",,EBSCO,,0,
EBSCO_-2903802754720721772,Re-Imagining Marketing Education for Career Readiness in the GenAI Era.,Generative artificial intelligence; Marketing education; Marketing research; Job skills,,"Publicaciones arbitradas
Publicación académica
Herramientas para Re-Imagining Marketing Education for Career Readiness in the GenAI Era.
Re-Imagining Marketing Education for Career Readiness in the GenAI Era.",Generative artificial intelligence; Marketing education; Marketing research; Job skills,"Journal of Marketing Education, Aug",,EBSCO,,0,
EBSCO_-2020003075442229191,RAISE: A New Method to Develop Experimental Stimuli for Advertising Research with Image Generative Artificial Intelligence.,Generative artificial intelligence; Visual perception; Manipulation checks (Research); Research personnel,,"Publicaciones arbitradas
Publicación académica
Herramientas para RAISE: A New Method to Develop Experimental Stimuli for Advertising Research with Image Generative Artificial Intelligence.
RAISE: A New Method to Develop Experimental Stimuli for Advertising Research with Image Generative Artificial Intelligence.",Generative artificial intelligence; Visual perception; Manipulation checks (Research); Research personnel,"Journal of Advertising, Dec",,EBSCO,,0,
EBSCO_-5659966384362519952,Attention Allocation in L2 Learners’ Writing Feedback: Eye-Tracking Contrasts Between GenAI and Teacher Multidimensional Feedback,"Cao, Xueyan; Chen, Ziqi; Wei, Wei; Computing and Processing; Vocabulary; Generative AI; Interactive systems",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Attention Allocation in L2 Learners’ Writing Feedback: Eye-Tracking Contrasts Between GenAI and Teacher Multidimensional Feedback
Attention Allocation in L2 Learners’ Writing Feedback: Eye-Tracking Contrasts Between GenAI and Teacher Multidimensional Feedback",Computing and Processing; Vocabulary; Generative AI; Interactive systems,"2025 5th International Conference on Educational Technology (ICET), Educational Technology (ICET), 2025 5th International Conference on, 2025",,EBSCO,,0,
EBSCO_-4662048672704262281,Navigating the New Landscape: A Conceptual Model for Project-Based Assessment (PBA) in the Age of GenAI,"Kadel, Rajan; Shailendra, Samar; Saxena, Urvashi Rahul; Bioengineering; Computing and Processing; Engineering Profession; General Topics for Engineers",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Navigating the New Landscape: A Conceptual Model for Project-Based Assessment (PBA) in the Age of GenAI
Navigating the New Landscape: A Conceptual Model for Project-Based Assessment (PBA) in the Age of GenAI",Bioengineering; Computing and Processing; Engineering Profession; General Topics for Engineers,"2025 World Engineering Education Forum - Global Engineering Deans Council (WEEF-GEDC), Engineering Education Forum - Global Engineering Deans Council (WEEF-GEDC), 2025 World, 2025",,EBSCO,,0,
EBSCO_8818883185971981091,GenAI and Academic Integrity in Dialogue: Pros and Cons,"Adamyk, Oksana; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Robotics and Control Systems",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para GenAI and Academic Integrity in Dialogue: Pros and Cons
GenAI and Academic Integrity in Dialogue: Pros and Cons","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Robotics and Control Systems","2025 15th International Conference on Advanced Computer Information Technologies (ACIT), Advanced Computer Information Technologies (ACIT), 2025 15th International Conference on, 2025",,EBSCO,,0,
EBSCO_2270344246742862074,Unlocking On-Chain Intelligence: A Practical Framework for GenAI-Powered Smart Contracts,"Karanjai, Rabimba; Lu, Yang; Xu, Lei; Communication, Networking and Broadcast Technologies; Industries; Runtime; Generative AI",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Unlocking On-Chain Intelligence: A Practical Framework for GenAI-Powered Smart Contracts
Unlocking On-Chain Intelligence: A Practical Framework for GenAI-Powered Smart Contracts","Communication, Networking and Broadcast Technologies; Industries; Runtime; Generative AI","2025 7th Conference on Blockchain Research & Applications for Innovative Networks and Services (BRAINS), Blockchain Research & Applications for Innovative Networks and Services (BRAINS), 2025 7th Conference on, 2025",,EBSCO,,0,
EBSCO_7256027075127592583,Guidelines and frameworks of governance for the adoption of generative artificial intelligence in higher education institutions: a scoping review.,"Gomes, Maria Gabrielle Soares; de OliveiraIi, Karoline; Generative artificial intelligence; Information technology; Standards; Organizational governance",2023,"Publicaciones arbitradas
Publicación académica
Herramientas para Guidelines and frameworks of governance for the adoption of generative artificial intelligence in higher education institutions: a scoping review.
Guidelines and frameworks of governance for the adoption of generative artificial intelligence in higher education institutions: a scoping review.",Generative artificial intelligence; Information technology; Standards; Organizational governance,"Brazilian Journal of Management / Revista de Administração da UFSM, Oct-Dec",,EBSCO,,0,
EBSCO_-3884331599131173857,"The future of GenAI and its adoption throughout the trade lifecycle : Navigating challenges, discerning opportunities and optimising value with AI.","Ritz, Stephane; Generative artificial intelligence; Data analytics; Government regulation; System integration",,"Publicaciones arbitradas
Publicación académica
Herramientas para The future of GenAI and its adoption throughout the trade lifecycle : Navigating challenges, discerning opportunities and optimising value with AI.
The future of GenAI and its adoption throughout the trade lifecycle : Navigating challenges, discerning opportunities and optimising value with AI.",Generative artificial intelligence; Data analytics; Government regulation; System integration,"Journal of Securities Operations & Custody, Autumn-Fall",,EBSCO,,0,
EBSCO_1299100854244459818,Factors influencing generative artificial intelligence adoption in Vietnam's banking sector: an empirical study.,Generative artificial intelligence; Digital transformation; Innovation adoption; Banking industry,2025,"Publicaciones arbitradas
Publicación académica
Herramientas para Factors influencing generative artificial intelligence adoption in Vietnam's banking sector: an empirical study.
Factors influencing generative artificial intelligence adoption in Vietnam's banking sector: an empirical study.",Generative artificial intelligence; Digital transformation; Innovation adoption; Banking industry,"Financial Innovation, 9/24/",,EBSCO,,0,
EBSCO_-6876335749714761240,Generative Artificial Intelligence for Software Development Using ISO/IEC 29110 Basic Profile: Gaps and Opportunities,"Valdivia, J.; Mauricio, D.; Guzman-Jimenez, R.; Aerospace; Bioengineering; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems",2026,"Publicaciones arbitradas
Publicación académica
Herramientas para Generative Artificial Intelligence for Software Development Using ISO/IEC 29110 Basic Profile: Gaps and Opportunities
Generative Artificial Intelligence for Software Development Using ISO/IEC 29110 Basic Profile: Gaps and Opportunities","Aerospace; Bioengineering; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems","IEEE Access, Access, IEEE,",,EBSCO,,0,
EBSCO_-3660780293733091647,Employee Response to GenAI: Exploring the Effect of ChatGPT Dependence on Work Effort in a Public Service Context.,Generative artificial intelligence; Job involvement; Teachers; Job performance,2025,"Publicaciones arbitradas
Publicación académica
Herramientas para Employee Response to GenAI: Exploring the Effect of ChatGPT Dependence on Work Effort in a Public Service Context.
Employee Response to GenAI: Exploring the Effect of ChatGPT Dependence on Work Effort in a Public Service Context.",Generative artificial intelligence; Job involvement; Teachers; Job performance,"Public Performance & Management Review,",,EBSCO,,0,
EBSCO_-7778068392338466003,Does generative artificial intelligence reinforce financial performance? The mediating role of governance quality.,"Awwad, Bahaa; Zaid, Mohammad A. A.; Sarea, Adel; Generative artificial intelligence; Financial performance; Emerging markets; Endogeneity (Econometrics)",2026,"Publicaciones arbitradas
Publicación académica
Herramientas para Does generative artificial intelligence reinforce financial performance? The mediating role of governance quality.
Does generative artificial intelligence reinforce financial performance? The mediating role of governance quality.",Generative artificial intelligence; Financial performance; Emerging markets; Endogeneity (Econometrics),"Future Business Journal, 1/22/",,EBSCO,,0,
EBSCO_1328258060775667383,Shock Treatment: Can Generative Artificial Intelligence Defibrillate the Dead Aesthetics of Electricity Infrastructure?,Engineering Profession; General Topics for Engineers; Artificial intelligence; Generative AI,2025,"Publicaciones arbitradas
Publicación académica
Herramientas para Shock Treatment: Can Generative Artificial Intelligence Defibrillate the Dead Aesthetics of Electricity Infrastructure?
Shock Treatment: Can Generative Artificial Intelligence Defibrillate the Dead Aesthetics of Electricity Infrastructure?",Engineering Profession; General Topics for Engineers; Artificial intelligence; Generative AI,"IEEE Transactions on Technology and Society, Technology and Society, IEEE Transactions on, IEEE Trans",,EBSCO,,0,
EBSCO_6002046426815111940,Integrating Gen-AI with RAG for Automating SDG Mapping from Sustainability Report of Organisations,"Arora, Shrey; Mishra, Anmol; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Power, Energy and Industry Applications",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Integrating Gen-AI with RAG for Automating SDG Mapping from Sustainability Report of Organisations
Integrating Gen-AI with RAG for Automating SDG Mapping from Sustainability Report of Organisations","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Power, Energy and Industry Applications","2025 IEEE DELCON - International Conference on Recent Smart Technologies in Engineering for Sustainable Development, Recent Smart Technologies in Engineering for Sustainable Development, 2025 IEEE DELCON - International Conference on, 2025",,EBSCO,,0,
EBSCO_-8463047849165691885,Generative Artificial Intelligence for AgileRE: A Systematic Mapping,"Cornide-Reyes, Hector; Angulo, Victor; Monsalves, Diego; Computing and Processing; Engineering Profession; Transportation; Productivity",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Generative Artificial Intelligence for AgileRE: A Systematic Mapping
Generative Artificial Intelligence for AgileRE: A Systematic Mapping",Computing and Processing; Engineering Profession; Transportation; Productivity,"2025 44th International Conference of the Chilean Computer Science Society (SCCC), Chilean Computer Science Society (SCCC), 2025 44th International Conference of the, 2025",,EBSCO,,0,
EBSCO_-877623374139952144,The Impact of Generative Artificial Intelligence on Software Development Teams During the Construction Phase: Systematic Mapping Study,"Aguilar-Lopez, Rodrigo; Sanchez-Garcia, Angel J.; Perez-Arriaga, Juan Carlos; Computing and Processing; Engineering Profession; General Topics for Engineers; Productivity",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para The Impact of Generative Artificial Intelligence on Software Development Teams During the Construction Phase: Systematic Mapping Study
The Impact of Generative Artificial Intelligence on Software Development Teams During the Construction Phase: Systematic Mapping Study",Computing and Processing; Engineering Profession; General Topics for Engineers; Productivity,"2025 13th International Conference in Software Engineering Research and Innovation (CONISOFT), Software Engineering Research and Innovation (CONISOFT), 2025 13th International Conference in, CONISOFT, 2025",,EBSCO,,0,
EBSCO_7293342479351005803,Action Research on Enhancing Record Keeping with GenAI at The Salvation Army,"Offerman, Tyron; Mol, Manuel; Computing and Processing; Engineering Profession; Transportation; Surveys",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para Action Research on Enhancing Record Keeping with GenAI at The Salvation Army
Action Research on Enhancing Record Keeping with GenAI at The Salvation Army",Computing and Processing; Engineering Profession; Transportation; Surveys,"2025 IEEE International Conference on Technology Management, Operations and Decisions (ICTMOD), Technology Management, Operations and Decisions (ICTMOD), 2025 IEEE International Conference on, 2025",,EBSCO,,0,
EBSCO_-3031864811516090811,How Much Confidence Do We Have for GenAI-Based Reasoningƒ A Statistical Inference Perspective for Reliability Estimation,"Li, Zhaojun Steven; Tadaka, Kalyan Bhagavan; Cassandro, Rocco; Aerospace; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing",2025,"Publicaciones arbitradas
Ponencia de conferencia
Herramientas para How Much Confidence Do We Have for GenAI-Based Reasoningƒ A Statistical Inference Perspective for Reliability Estimation
How Much Confidence Do We Have for GenAI-Based Reasoningƒ A Statistical Inference Perspective for Reliability Estimation","Aerospace; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing","2025 Global Reliability and Prognostics and Health Management Conference (PHM-Xian), Global Reliability and Prognostics and Health Management Conference (PHM-Xian),",,EBSCO,,0,
